classification_id,subject_ids,ForestType,ForestName,choice,behavior_CLIMBING,behavior_DIGGING,behavior_FLYING,behavior_FORAGINGEATING,behavior_INTERACTING,behavior_OTHER,behavior_SITTINGSTANDINGLYING,behavior_WALKINGRUNNING,user_name,workflow_version,SnowDepth,Young,Antlers,Precipitation,Image1,Image2,Image3,Camera,SDCard
155713847,31428747,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,010CM,NO,NO,NO,22_18_WF_0136.JPG,22_18_WF_0137.JPG,22_18_WF_0138.JPG,22,18
156035886,31428748,Pine ,WF,DEERWHITETAILED,0,0,0,0.666666667,0,0,0.333333333,0,keandy16,123.17,010CM,NO,NO,NO,22_18_WF_0139.JPG,22_18_WF_0140.JPG,22_18_WF_0141.JPG,22,18
155881090,31428749,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,barthelmess,123.17,NA,NA,NA,NA,22_18_WF_0142.JPG,22_18_WF_0143.JPG,22_18_WF_0144.JPG,22,18
155941748,31428750,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.5,0,0,1,anvon15,123.17,010CM,NO,NO,NO,22_18_WF_0145.JPG,22_18_WF_0146.JPG,22_18_WF_0147.JPG,22,18
156693939,31428751,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0,1,LJKinsey,123.17,010CM,NO,NO,NO,22_18_WF_0148.JPG,22_18_WF_0149.JPG,22_18_WF_0150.JPG,22,18
155716688,31428752,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,010CM,NO,NO,NA,22_18_WF_0151.JPG,22_18_WF_0152.JPG,22_18_WF_0153.JPG,22,18
155769870,31428753,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,1020CM,NO,NA,NO,22_18_WF_0154.JPG,22_18_WF_0155.JPG,22_18_WF_0156.JPG,22,18
156205362,31428754,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,Donovan.Spaulding,123.17,2030CM,NO,NO,NO,22_18_WF_0157.JPG,22_18_WF_0158.JPG,22_18_WF_0159.JPG,22,18
155882580,31428755,Pine ,WF,DEERWHITETAILED,0,0,0,0.4,0,0.2,0.4,0.6,barthelmess,123.17,1020CM,NO,NO,NO,22_18_WF_0160.JPG,22_18_WF_0161.JPG,22_18_WF_0162.JPG,22,18
155882337,31428756,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,NA,NA,NA,NO,22_18_WF_0163.JPG,22_18_WF_0164.JPG,22_18_WF_0165.JPG,22,18
156503530,31428757,Pine ,WF,DEERWHITETAILED,0,0,0,0.5,0,0,0,1,micheleroberge,123.17,1020CM,NO,NO,NO,22_18_WF_0166.JPG,22_18_WF_0167.JPG,22_18_WF_0168.JPG,22,18
155991046,31428758,Pine ,WF,DEERWHITETAILED,0,0,0,0.25,0,0,0,0.75,LJKinsey,123.17,1020CM,NO,NO,NO,22_18_WF_0169.JPG,22_18_WF_0170.JPG,22_18_WF_0171.JPG,22,18
155214487,31428759,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.5,1,keandy16,123.17,010CM,NO,NO,NO,22_18_WF_0172.JPG,22_18_WF_0173.JPG,NA,22,18
153840115,31428760,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0.666666667,0.333333333,barthelmess,123.17,2030CM,NO,NO,NO,22_18_WF_0178.JPG,22_18_WF_0179.JPG,22_18_WF_0180.JPG,22,18
156723540,31428761,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,seauch15,123.17,1020CM,NO,NO,NO,22_18_WF_0181.JPG,22_18_WF_0182.JPG,22_18_WF_0183.JPG,22,18
156325836,31428762,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.333333333,0,0,0.666666667,anvon15,123.17,1020CM,NO,NO,NO,22_18_WF_0184.JPG,22_18_WF_0185.JPG,22_18_WF_0186.JPG,22,18
155208362,31428763,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,2030CM,NA,NO,NO,22_18_WF_0187.JPG,22_18_WF_0188.JPG,22_18_WF_0189.JPG,22,18
155905893,31428764,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.4,0,0.6,0.6,Donovan.Spaulding,123.17,1020CM,NO,NO,NO,22_18_WF_0190.JPG,22_18_WF_0191.JPG,22_18_WF_0192.JPG,22,18
155881184,31428765,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,1020CM,NO,NA,NO,22_18_WF_0193.JPG,22_18_WF_0194.JPG,22_18_WF_0195.JPG,22,18
156001575,31428766,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,LJKinsey,123.17,NA,NA,NA,NA,22_18_WF_0196.JPG,22_18_WF_0197.JPG,22_18_WF_0198.JPG,22,18
155866962,31428767,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,BMAC965,123.17,NA,NA,NA,NA,22_18_WF_0199.JPG,22_18_WF_0200.JPG,22_18_WF_0201.JPG,22,18
156204682,31428768,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.333333333,1,Donovan.Spaulding,123.17,2030CM,NO,NO,NO,22_18_WF_0202.JPG,22_18_WF_0203.JPG,22_18_WF_0204.JPG,22,18
155716904,31428769,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,2030CM,NO,YES,NO,22_18_WF_0205.JPG,22_18_WF_0206.JPG,22_18_WF_0207.JPG,22,18
156326776,31428770,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,2030CM,NO,NO,NO,22_18_WF_0208.JPG,22_18_WF_0209.JPG,22_18_WF_0210.JPG,22,18
155880472,31428771,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,2030CM,NO,NO,NO,22_18_WF_0211.JPG,22_18_WF_0212.JPG,22_18_WF_0213.JPG,22,18
156507386,31428772,Pine ,WF,DEERWHITETAILED,0,0,0,0.5,0,0,0,1,micheleroberge,123.17,1020CM,NO,NO,NO,22_18_WF_0214.JPG,22_18_WF_0215.JPG,22_18_WF_0216.JPG,22,18
154690473,31428773,Pine ,WF,DEERWHITETAILED,0,0,0,0.2,0,0,0,1,HMonnat,123.17,2030CM,NO,NO,NO,22_18_WF_0217.JPG,22_18_WF_0218.JPG,22_18_WF_0219.JPG,22,18
156442270,31428774,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,brigidbarstow,123.17,2030CM,NO,NO,NO,22_18_WF_0220.JPG,22_18_WF_0221.JPG,22_18_WF_0222.JPG,22,18
154691653,31428775,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,not-logged-in-a171f677a40edce0c0ab,123.17,2030CM,NO,NO,YES,22_18_WF_0223.JPG,22_18_WF_0224.JPG,22_18_WF_0225.JPG,22,18
156002361,31428776,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.333333333,0,0.333333333,0.666666667,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0226.JPG,22_18_WF_0227.JPG,22_18_WF_0228.JPG,22,18
154694362,31428777,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,abuckley2681,123.17,2030CM,NO,NO,NO,22_18_WF_0229.JPG,22_18_WF_0230.JPG,22_18_WF_0231.JPG,22,18
156590887,31428778,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.5,0,0.5,0.5,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0232.JPG,22_18_WF_0233.JPG,22_18_WF_0234.JPG,22,18
155773462,31428779,Pine ,WF,DEERWHITETAILED,0,0,0,0.166666667,0,0,0,1,keandy16,123.17,2030CM,NO,NO,NO,22_18_WF_0235.JPG,22_18_WF_0236.JPG,22_18_WF_0237.JPG,22,18
155211663,31428780,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,2030CM,NO,YES,NO,22_18_WF_0238.JPG,22_18_WF_0239.JPG,22_18_WF_0240.JPG,22,18
155776274,31428781,Pine ,WF,DEERWHITETAILED,0,0,0,0.25,0,0,0.75,0.25,keandy16,123.17,2030CM,NO,NO,NO,22_18_WF_0241.JPG,22_18_WF_0242.JPG,22_18_WF_0243.JPG,22,18
153665062,31428782,Pine ,WF,DEERWHITETAILED,0,0,0,0.2,0,0,0,1,barthelmess,123.17,2030CM,NO,NO,NO,22_18_WF_0244.JPG,22_18_WF_0245.JPG,22_18_WF_0246.JPG,22,18
156713024,31428783,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,seauch15,123.17,1020CM,NO,NA,NO,22_18_WF_0247.JPG,22_18_WF_0248.JPG,22_18_WF_0249.JPG,22,18
154694011,31428784,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,not-logged-in-a171f677a40edce0c0ab,123.17,NA,NA,NA,NA,22_18_WF_0250.JPG,22_18_WF_0251.JPG,22_18_WF_0252.JPG,22,18
155211547,31428785,Pine ,WF,DEERWHITETAILED,0,0,0,0.2,0,0,0.2,1,keandy16,123.17,2030CM,NO,NO,NO,22_18_WF_0253.JPG,22_18_WF_0254.JPG,22_18_WF_0255.JPG,22,18
155884167,31428786,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0.2,0,1,barthelmess,123.17,2030CM,NO,NO,NO,22_18_WF_0256.JPG,22_18_WF_0257.JPG,22_18_WF_0258.JPG,22,18
156440749,31428787,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,brigidbarstow,123.17,1020CM,NO,NO,NO,22_18_WF_0259.JPG,22_18_WF_0260.JPG,22_18_WF_0261.JPG,22,18
154688907,31428788,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,abuckley2681,123.17,1020CM,NO,NO,NO,22_18_WF_0262.JPG,22_18_WF_0263.JPG,22_18_WF_0264.JPG,22,18
155985684,31428789,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0,1,LJKinsey,123.17,2030CM,NO,YES,NO,22_18_WF_0265.JPG,22_18_WF_0266.JPG,22_18_WF_0267.JPG,22,18
153839624,31428790,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,barthelmess,123.17,NA,NA,NA,NA,22_18_WF_0268.JPG,22_18_WF_0269.JPG,22_18_WF_0270.JPG,22,18
155207143,31428791,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,2030CM,NO,NO,NO,22_18_WF_0271.JPG,22_18_WF_0272.JPG,22_18_WF_0273.JPG,22,18
156838792,31428792,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,emmaoldow,123.17,2030CM,NO,NO,NO,22_18_WF_0274.JPG,22_18_WF_0275.JPG,22_18_WF_0276.JPG,22,18
156694482,31428793,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0277.JPG,22_18_WF_0278.JPG,22_18_WF_0279.JPG,22,18
154687316,31428794,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,HMonnat,123.17,NA,NA,NA,NA,22_18_WF_0280.JPG,22_18_WF_0281.JPG,22_18_WF_0282.JPG,22,18
156222910,31428795,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,LarissaV,123.17,NA,NA,NA,NA,22_18_WF_0283.JPG,22_18_WF_0284.JPG,22_18_WF_0285.JPG,22,18
156505146,31428796,Pine ,WF,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,micheleroberge,123.17,NA,NA,NA,NA,22_18_WF_0286.JPG,22_18_WF_0287.JPG,22_18_WF_0288.JPG,22,18
156315591,31428797,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.5,0.5,anvon15,123.17,2030CM,NO,YES,YES,22_18_WF_0289.JPG,22_18_WF_0290.JPG,22_18_WF_0291.JPG,22,18
156237251,31428798,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0292.JPG,22_18_WF_0293.JPG,22_18_WF_0294.JPG,22,18
155975210,31428799,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0.5,0,1,LJKinsey,123.17,1020CM,NO,YES,NO,22_18_WF_0295.JPG,22_18_WF_0296.JPG,22_18_WF_0297.JPG,22,18
156510557,31428800,Pine ,WF,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,micheleroberge,123.17,NA,NA,NA,NA,22_18_WF_0298.JPG,22_18_WF_0299.JPG,22_18_WF_0300.JPG,22,18
156240442,31428801,Pine ,WF,DEERWHITETAILED,0,0,0,0,0.5,0,0.666666667,0.166666667,LJKinsey,123.17,010CM,NO,NO,NO,22_18_WF_0301.JPG,22_18_WF_0302.JPG,22_18_WF_0303.JPG,22,18
156509655,31428802,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0,1,micheleroberge,123.17,1020CM,NO,YES,NO,22_18_WF_0304.JPG,22_18_WF_0305.JPG,22_18_WF_0306.JPG,22,18
155209828,31428803,Pine ,WF,DEERWHITETAILED,0,0,0,0.666666667,0,0,0.333333333,0.666666667,barthelmess,123.17,NA,NO,NO,NO,22_18_WF_0307.JPG,22_18_WF_0308.JPG,22_18_WF_0309.JPG,22,18
155210451,31428804,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0,1,barthelmess,123.17,NA,NO,NO,NO,22_18_WF_0310.JPG,22_18_WF_0311.JPG,22_18_WF_0312.JPG,22,18
156035665,31428805,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0.666666667,0.333333333,keandy16,123.17,NA,NO,NO,NO,22_18_WF_0313.JPG,22_18_WF_0314.JPG,22_18_WF_0315.JPG,22,18
155210052,31428806,Pine ,WF,DEERWHITETAILED,0,0,0,1,0.25,0,0.5,0.25,barthelmess,123.17,NA,NO,NO,NO,22_18_WF_0316.JPG,22_18_WF_0317.JPG,22_18_WF_0318.JPG,22,18
154694646,31428807,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,Hartk,123.17,NA,NO,NO,NO,22_18_WF_0319.JPG,22_18_WF_0320.JPG,22_18_WF_0321.JPG,22,18
156326897,31428808,Pine ,WF,DEERWHITETAILED,0,0,0,0.5,0,0,0.25,0.5,anvon15,123.17,NA,NO,YES,NO,22_18_WF_0325.JPG,22_18_WF_0326.JPG,22_18_WF_0327.JPG,22,18
154694459,31428809,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.166666667,1,HMonnat,123.17,NA,NO,YES,NO,22_18_WF_0328.JPG,22_18_WF_0329.JPG,22_18_WF_0330.JPG,22,18
155884275,31428810,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.666666667,0.333333333,barthelmess,123.17,NA,NO,NA,NO,22_18_WF_0331.JPG,22_18_WF_0332.JPG,22_18_WF_0333.JPG,22,18
155991431,31428811,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,LJKinsey,123.17,010CM,NO,NA,NO,22_18_WF_0334.JPG,22_18_WF_0335.JPG,22_18_WF_0336.JPG,22,18
155897907,31428812,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0.5,0.833333333,not-logged-in-6f81ae374d09283ea787,123.17,NA,NO,NO,NO,22_18_WF_0337.JPG,22_18_WF_0338.JPG,22_18_WF_0339.JPG,22,18
154692182,31428813,Pine ,WF,DEERWHITETAILED,0,0,0,0.666666667,0,0,0,1,abuckley2681,123.17,NA,NO,YES,NO,22_18_WF_0340.JPG,22_18_WF_0341.JPG,22_18_WF_0342.JPG,22,18
156534428,31428814,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,kdmccr18,123.17,NA,NO,NO,NO,22_18_WF_0343.JPG,22_18_WF_0344.JPG,22_18_WF_0345.JPG,22,18
155948021,31428815,Pine ,WF,DEERWHITETAILED,0,0,0,0.833333333,0,0,0,0.833333333,anvon15,123.17,NA,NO,NO,NO,22_18_WF_0346.JPG,22_18_WF_0347.JPG,22_18_WF_0348.JPG,22,18
155709754,31428816,Pine ,WF,DEERWHITETAILED,0,0,0,0.25,0,0,0,1,anvon15,123.17,NA,NO,NO,NA,22_18_WF_0349.JPG,22_18_WF_0350.JPG,22_18_WF_0351.JPG,22,18
156712044,31428817,Pine ,WF,DEERWHITETAILED,0,0,0,0.5,0,0,0,1,seauch15,123.17,NA,NO,NO,NO,22_18_WF_0352.JPG,22_18_WF_0353.JPG,22_18_WF_0354.JPG,22,18
156588038,31428818,Pine ,WF,DEERWHITETAILED,0,0,0,0.333333333,0,0,0,1,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0355.JPG,22_18_WF_0356.JPG,22_18_WF_0357.JPG,22,18
156693286,31428819,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0358.JPG,22_18_WF_0359.JPG,22_18_WF_0360.JPG,22,18
153927518,31428820,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,micheleroberge,123.17,2030CM,NO,NO,NO,22_18_WF_0361.JPG,22_18_WF_0362.JPG,22_18_WF_0363.JPG,22,18
156589958,31428821,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,LJKinsey,123.17,2030CM,NO,NO,NO,22_18_WF_0364.JPG,22_18_WF_0365.JPG,22_18_WF_0366.JPG,22,18
155711625,31428822,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0.2,0,0.8,anvon15,123.17,NA,NO,NO,NO,22_18_WF_0367.JPG,22_18_WF_0368.JPG,22_18_WF_0369.JPG,22,18
155933565,31428823,Pine ,WF,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,NA,NO,NA,NO,22_18_WF_0370.JPG,22_18_WF_0371.JPG,22_18_WF_0372.JPG,22,18
155775590,31428824,Pine ,WF,HUMAN,0,0,0,0,0.571428571,0.285714286,0.428571429,0,keandy16,123.17,NA,NA,NA,NO,22_18_WF_0373.JPG,22_18_WF_0374.JPG,22_18_WF_0375.JPG,22,18
156033591,31428825,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,1020CM,NO,NA,NO,23_03_SH_0001.JPG,23_03_SH_0002.JPG,23_03_SH_0003.JPG,23,3
155883180,31428826,Deciduous ,SH,DEERWHITETAILED,0,0,0,0.8,0,0,0.2,0.6,barthelmess,123.17,1020CM,NO,NO,NO,23_03_SH_0004.JPG,23_03_SH_0005.JPG,23_03_SH_0006.JPG,23,3
153664190,31428827,Deciduous ,SH,SQUIRRELGRAY,0,0,0,0,0,0,0,1,barthelmess,123.17,010CM,NO,NA,NO,23_03_SH_0007.JPG,23_03_SH_0008.JPG,23_03_SH_0009.JPG,23,3
155207515,31428828,Deciduous ,SH,SQUIRRELGRAY,0,0,0,0,0,0,0,1,barthelmess,123.17,2030CM,NO,NA,NO,23_03_SH_0010.JPG,23_03_SH_0011.JPG,23_03_SH_0012.JPG,23,3
154689230,31428829,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,abuckley2681,123.17,NA,NA,NA,NA,23_03_SH_0013.JPG,23_03_SH_0014.JPG,23_03_SH_0015.JPG,23,3
154311692,31428830,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,2030CM,NO,YES,NO,23_03_SH_0016.JPG,23_03_SH_0017.JPG,23_03_SH_0018.JPG,23,3
156479033,31428831,Deciduous ,SH,SQUIRRELGRAY,0,0,0,0.666666667,0,0,0,0.666666667,kdmccr18,123.17,NA,NO,NA,YES,23_03_SH_0019.JPG,23_03_SH_0020.JPG,23_03_SH_0021.JPG,23,3
154695484,31428832,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0.75,0.25,Hartk,123.17,NA,NO,NO,NO,23_03_SH_0022.JPG,23_03_SH_0023.JPG,23_03_SH_0024.JPG,23,3
156511211,31428833,Deciduous ,SH,DEERWHITETAILED,0,0,0,1,0.333333333,0,0.333333333,0.333333333,micheleroberge,123.17,010CM,NO,NO,NA,23_03_SH_0025.JPG,23_03_SH_0026.JPG,23_03_SH_0027.JPG,23,3
155208503,31428834,Deciduous ,SH,SQUIRRELGRAY,0,0,0,0,0,0,0,1,barthelmess,123.17,010CM,NO,NA,NO,23_03_SH_0028.JPG,23_03_SH_0029.JPG,23_03_SH_0030.JPG,23,3
156588955,31428835,Deciduous ,SH,FOXRED,0,0,0,0,0,0,0,1,LJKinsey,123.17,2030CM,NO,NA,NA,23_03_SH_0031.JPG,23_03_SH_0032.JPG,23_03_SH_0033.JPG,23,3
156224872,31428836,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,keandy16,123.17,NA,NA,NA,NA,23_03_SH_0034.JPG,23_03_SH_0035.JPG,23_03_SH_0036.JPG,23,3
155717910,31428837,Deciduous ,SH,RACCOON,0,0,0,0.333333333,0,0,0,0.666666667,anvon15,123.17,010CM,NA,NA,NO,23_03_SH_0037.JPG,23_03_SH_0038.JPG,23_03_SH_0039.JPG,23,3
154691931,31428838,Deciduous ,SH,COYOTE,0,0,0,0,0,0,0,1,abuckley2681,123.17,010CM,NO,NA,NO,23_03_SH_0040.JPG,23_03_SH_0041.JPG,23_03_SH_0042.JPG,23,3
154695372,31428839,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,MWillis875,123.17,010CM,NO,NO,NO,23_03_SH_0043.JPG,23_03_SH_0044.JPG,23_03_SH_0045.JPG,23,3
154692031,31428840,Deciduous ,SH,DEERWHITETAILED,0,0,0,1,0,0,0.2,0.2,not-logged-in-d0b06505b62640b2f255,123.17,010CM,YES,NO,NO,23_03_SH_0046.JPG,23_03_SH_0047.JPG,23_03_SH_0048.JPG,23,3
153700462,31428841,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,010CM,NO,NO,NO,23_03_SH_0049.JPG,23_03_SH_0050.JPG,23_03_SH_0051.JPG,23,3
156206008,31428842,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,Donovan.Spaulding,123.17,010CM,NO,NA,NO,23_03_SH_0052.JPG,23_03_SH_0053.JPG,23_03_SH_0054.JPG,23,3
156706059,31428843,Deciduous ,SH,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,seauch15,123.17,NA,NA,NA,NA,23_03_SH_0055.JPG,23_03_SH_0056.JPG,23_03_SH_0057.JPG,23,3
155771715,31428844,Deciduous ,SH,OTHERBIRD,0,0,0.333333333,0.666666667,0,0,0.333333333,0.333333333,keandy16,123.17,010CM,NO,NA,NO,23_03_SH_0058.JPG,23_03_SH_0059.JPG,23_03_SH_0060.JPG,23,3
155209939,31428845,Deciduous ,SH,DEERWHITETAILED,0,0,0,0.8,0,0,0.4,0.2,barthelmess,123.17,010CM,NO,NO,NO,23_03_SH_0061.JPG,23_03_SH_0062.JPG,23_03_SH_0063.JPG,23,3
155710567,31428846,Deciduous ,SH,DEERWHITETAILED,0,0,0,1,0,0,0,1,anvon15,123.17,3040CM,NO,NO,NO,23_03_SH_0064.JPG,23_03_SH_0065.JPG,23_03_SH_0066.JPG,23,3
153664638,31428847,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,NA,NO,NO,NO,23_03_SH_0067.JPG,23_03_SH_0068.JPG,23_03_SH_0069.JPG,23,3
156327611,31428848,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,010CM,NO,NO,NO,23_03_SH_0070.JPG,23_03_SH_0071.JPG,23_03_SH_0072.JPG,23,3
156723608,31428849,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,seauch15,123.17,NA,NA,NA,NA,23_03_SH_0073.JPG,23_03_SH_0074.JPG,23_03_SH_0075.JPG,23,3
155975680,31428850,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,LJKinsey,123.17,NA,NA,NA,NA,23_03_SH_0076.JPG,23_03_SH_0077.JPG,23_03_SH_0078.JPG,23,3
155212768,31428851,Deciduous ,SH,DEERWHITETAILED,0,0,0,0.5,0,0,0,0.5,barthelmess,123.17,NA,NA,NA,NO,23_03_SH_0079.JPG,23_03_SH_0080.JPG,23_03_SH_0081.JPG,23,3
153700220,31428852,Deciduous ,SH,OTHERSMALLMAMMAL,0,0,0,0,0,0,0,1,keandy16,123.17,010CM,NO,NA,NO,23_03_SH_0082.JPG,23_03_SH_0083.JPG,23_03_SH_0084.JPG,23,3
156033800,31428853,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,keandy16,123.17,NA,NA,NA,NA,23_03_SH_0085.JPG,23_03_SH_0086.JPG,23_03_SH_0087.JPG,23,3
153729514,31428854,Deciduous ,SH,DEERWHITETAILED,0,0,0,0.166666667,0,0,0,0.833333333,micheleroberge,123.17,1020CM,NO,NO,NO,23_03_SH_0088.JPG,23_03_SH_0089.JPG,23_03_SH_0090.JPG,23,3
155770379,31428855,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,keandy16,123.17,NA,NO,NO,NO,23_03_SH_0091.JPG,23_03_SH_0092.JPG,23_03_SH_0093.JPG,23,3
156707976,31428856,Deciduous ,SH,SQUIRRELGRAY,0,0,0,0,0,0,0,1,seauch15,123.17,NA,NO,NA,NO,23_03_SH_0094.JPG,23_03_SH_0095.JPG,23_03_SH_0096.JPG,23,3
155206348,31428857,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,2030CM,NO,NO,NO,23_03_SH_0097.JPG,23_03_SH_0098.JPG,23_03_SH_0099.JPG,23,3
155880019,31428858,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,barthelmess,123.17,NA,NA,NA,NA,23_03_SH_0100.JPG,23_03_SH_0101.JPG,23_03_SH_0102.JPG,23,3
156308046,31428859,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,LJKinsey,123.17,NA,NA,NA,NA,23_03_SH_0103.JPG,23_03_SH_0104.JPG,23_03_SH_0105.JPG,23,3
155981064,31428860,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,not-logged-in-1a4880d4c7a073ad50bc,123.17,NA,NA,NA,NA,23_03_SH_0106.JPG,23_03_SH_0107.JPG,23_03_SH_0108.JPG,23,3
156587459,31428861,Deciduous ,SH,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,LJKinsey,123.17,NA,NA,NA,NA,23_03_SH_0109.JPG,23_03_SH_0110.JPG,23_03_SH_0111.JPG,23,3
155884657,31428862,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,barthelmess,123.17,NA,NA,NA,NO,23_03_SH_0112.JPG,23_03_SH_0113.JPG,23_03_SH_0114.JPG,23,3
153665604,31428863,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0.5,1,barthelmess,123.17,NA,NO,NA,NO,23_03_SH_0115.JPG,23_03_SH_0116.JPG,23_03_SH_0117.JPG,23,3
156321558,31428864,Deciduous ,SH,DEERWHITETAILED,0,0,0,0,0,0,0,1,anvon15,123.17,NA,NA,NA,NA,23_03_SH_0118.JPG,23_03_SH_0119.JPG,23_03_SH_0120.JPG,23,3
